low_id,low_name,low_type,low_calendar_group,low_date,low_confidence_reason,candidate_id,candidate_name,candidate_type,candidate_calendar_group,candidate_date,score,classification,conflict_reason,recommended_action
cl-2007-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,2007-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2004-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,2004-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2009-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,2009-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2011-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,2011-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2005-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,2005-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2012-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,2012-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-1992-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,1992-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-1998-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,1998-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-1997-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,1997-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-1990-08-20-nacimiento-del-procer-de-la-independencia-escolar,Nacimiento del Prócer de la Independencia (escolar),restricted,feriados ámbito restringido,1990-08-20,sin ancla en .ics,cl-2055-08-20-nacimiento-del-procer-de-la-independencia,Nacimiento del Prócer de la Independencia,local,feriados locales ámbito normal,2055-08-20,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2083-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2083-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2085-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2085-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2040-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2040-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2035-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2035-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2084-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2084-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2091-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2091-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2099-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2099-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2020-11-18-semana-de-las-empresas-de-menor-tamano-observancia-efectiva-evento-digital,"Semana de las Empresas de Menor Tamaño (observancia efectiva, “evento digital”)",commemorative,semanas/meses/años nacionales,2020-11-18,sin ancla en .ics,cl-2018-11-12-semana-de-las-empresas-de-menor-tamano-observancia-efectiva,Semana de las Empresas de Menor Tamaño (observancia efectiva),commemorative,semanas/meses/años nacionales,2018-11-12,0.8872,review_candidate,,revisión humana
cl-2019-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2019-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2100-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2100-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2020-10-28-semana-de-las-empresas-de-menor-tamano-observancia-efectiva-evento-digital,"Semana de las Empresas de Menor Tamaño (observancia efectiva, “evento digital”)",commemorative,semanas/meses/años nacionales,2020-10-28,sin ancla en .ics,cl-2018-11-12-semana-de-las-empresas-de-menor-tamano-observancia-efectiva,Semana de las Empresas de Menor Tamaño (observancia efectiva),commemorative,semanas/meses/años nacionales,2018-11-12,0.8872,review_candidate,,revisión humana
cl-2037-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2037-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2088-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2088-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2047-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2047-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-1985-04-27-ano-de-la-educacion-musical,Año de la Educación Musical,commemorative,semanas/meses/años nacionales,1985-04-27,sin ancla en .ics,,,,,,,no_candidate,,mantener; sin candidato confiable
cl-2072-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2072-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2021-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2021-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2097-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2097-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2059-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2059-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2076-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2076-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2067-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2067-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2077-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2077-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2060-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2060-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2095-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2095-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2039-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2039-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2034-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2034-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2022-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2022-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2071-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2071-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2049-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2049-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2058-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2058-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2027-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2027-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2033-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2033-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2062-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2062-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2092-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2092-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2046-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2046-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2082-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2082-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2021-10-26-semana-de-las-empresas-de-menor-tamano-observancia-efectiva-evento-digital,"Semana de las Empresas de Menor Tamaño (observancia efectiva, “evento digital”)",commemorative,semanas/meses/años nacionales,2021-10-26,sin ancla en .ics,cl-2018-11-12-semana-de-las-empresas-de-menor-tamano-observancia-efectiva,Semana de las Empresas de Menor Tamaño (observancia efectiva),commemorative,semanas/meses/años nacionales,2018-11-12,0.8872,review_candidate,,revisión humana
cl-2075-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2075-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2066-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2066-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2044-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2044-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2041-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2041-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2051-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2051-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2020-09-28-semana-de-las-empresas-de-menor-tamano-observancia-efectiva-evento-digital,"Semana de las Empresas de Menor Tamaño (observancia efectiva, “evento digital”)",commemorative,semanas/meses/años nacionales,2020-09-28,sin ancla en .ics,cl-2018-11-12-semana-de-las-empresas-de-menor-tamano-observancia-efectiva,Semana de las Empresas de Menor Tamaño (observancia efectiva),commemorative,semanas/meses/años nacionales,2018-11-12,0.8872,review_candidate,,revisión humana
cl-2064-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2064-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2069-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2069-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2023-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2023-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2078-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2078-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2094-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2094-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2056-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2056-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2089-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2089-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
cl-2031-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2031-10-01,sin ancla en .ics,cl-2018-10-01-mes-nacional-de-la-ciberseguridad-inconstitucional,Mes Nacional de la Ciberseguridad (inconstitucional),commemorative,semanas/meses/años nacionales,2018-10-01,1.0,auto_safe_candidate,,re-emparejar (revisión ligera) → subiría a confidence medium; NO aplicado en este experimento
